Productkey,Currency code,Quantity_Sold,Revenue
1168,EUR,6,3600.0
129,GBP,18,3600.0
2379,EUR,9,3599.909912109375
2380,GBP,12,3599.8798828125
1657,AUD,20,3599.8001098632812
2015,USD,20,3599.8001098632812
88,GBP,24,3599.7601318359375
25,EUR,18,3598.1998901367188
1747,USD,33,3597.0
71,EUR,75,3596.250057220459
1946,AUD,4,3596.0
1898,EUR,4,3596.0
1981,EUR,4,3596.0
1904,USD,4,3596.0
393,AUD,6,3594.0
342,CAD,6,3594.0
389,CAD,6,3594.0
1728,USD,45,3591.0001373291016
350,GBP,9,3591.0
1599,EUR,62,3588.5600662231445
1569,AUD,12,3588.0
1533,GBP,12,3588.0
1523,GBP,12,3588.0
395,AUD,11,3586.0
415,EUR,11,3586.0
373,GBP,11,3586.0
2131,USD,22,3586.0
128,EUR,25,3584.9998474121094
125,EUR,25,3584.9998474121094
1431,AUD,14,3584.0
1448,CAD,14,3584.0
1552,AUD,9,3582.0
1570,GBP,9,3582.0
1023,USD,19,3581.5
1079,CAD,10,3580.0
1095,EUR,10,3580.0
1295,AUD,6,3570.0
1295,EUR,6,3570.0
742,USD,35,3570.0
1184,CAD,4,3560.0
1208,CAD,4,3560.0
1160,GBP,4,3560.0
2118,USD,8,3560.0
2184,USD,8,3560.0
242,EUR,4,3556.0
149,CAD,3,3554.909912109375
151,CAD,3,3554.909912109375
1232,CAD,4,3552.0
1232,GBP,4,3552.0
960,USD,24,3552.0
678,USD,39,3549.0
739,USD,15,3540.0
1573,EUR,60,3539.400100708008
1053,EUR,6,3528.0
1053,GBP,6,3528.0
1049,GBP,6,3528.0
1061,GBP,6,3528.0
1463,CAD,12,3516.0
2096,AUD,4,3510.0
1134,CAD,11,3509.0
1022,USD,19,3505.5
1624,CAD,16,3504.0
73,EUR,73,3500.35005569458
292,AUD,7,3500.0
138,CAD,7,3499.929931640625
136,EUR,10,3499.5001220703125
737,EUR,22,3498.0
1513,CAD,13,3497.0
297,EUR,13,3497.0
336,CAD,5,3495.0
405,GBP,5,3495.0
635,GBP,5,3495.0
565,GBP,5,3495.0
1137,EUR,8,3489.60009765625
1746,EUR,32,3488.0
586,USD,32,3488.0
1428,AUD,13,3484.0
1417,CAD,13,3484.0
1545,EUR,13,3484.0
1527,GBP,13,3484.0
683,USD,27,3483.0
1034,CAD,12,3480.0
101,GBP,29,3480.0
1020,USD,12,3480.0
1650,GBP,12,3479.8798828125
119,EUR,29,3479.7099380493164
121,EUR,29,3479.7099380493164
1620,EUR,57,3476.4300956726074
476,CAD,4,3476.0
518,CAD,4,3476.0
319,EUR,4,3476.0
656,GBP,22,3476.0
573,USD,25,3475.0
549,USD,25,3475.0
207,EUR,6,3474.0
239,GBP,6,3474.0
1642,EUR,60,3472.800064086914
1487,AUD,13,3471.0
1497,GBP,13,3471.0
171,USD,35,3465.0
1496,GBP,12,3456.0
1078,EUR,11,3454.0
1899,EUR,7,3451.0
1947,EUR,7,3451.0
1929,GBP,7,3451.0
1982,USD,7,3451.0
1410,CAD,15,3450.0
1444,CAD,15,3450.0
1410,EUR,15,3450.0
398,EUR,9,3446.5501098632812
354,EUR,9,3446.5501098632812
406,GBP,9,3446.5501098632812
370,GBP,9,3446.5501098632812
202,EUR,5,3445.0
1210,CAD,4,3440.0
1796,USD,80,3440.0
2364,USD,8,3439.919921875
65,AUD,19,3439.0
1481,EUR,15,3435.0
591,EUR,15,3435.0
741,USD,15,3435.0
693,USD,15,3435.0
1050,AUD,11,3432.0
1046,EUR,11,3432.0
1289,USD,44,3431.5599060058594
2126,USD,23,3427.0
2132,USD,23,3427.0
284,GBP,7,3423.0
2173,USD,21,3423.0
2057,EUR,19,3419.810104370117
1104,GBP,8,3416.0
215,CAD,6,3414.0
1521,CAD,11,3410.0
1539,CAD,11,3410.0
1519,EUR,11,3410.0
1479,EUR,11,3410.0
1539,GBP,11,3410.0
1519,GBP,11,3410.0
1608,AUD,31,3409.6899337768555
1653,AUD,31,3409.6899337768555
16,USD,31,3408.449905395508
1097,GBP,6,3408.0
1101,GBP,6,3408.0
1093,GBP,6,3408.0
1469,CAD,17,3400.0
132,EUR,17,3400.0
1211,GBP,4,3400.0
2074,USD,17,3399.830093383789
314,USD,11,3399.0
28,EUR,17,3398.2998962402344
478,EUR,5,3395.0
478,GBP,5,3395.0
2263,USD,10,3390.0
1450,GBP,11,3388.0
990,GBP,18,3384.0
669,USD,18,3384.0
1244,USD,19,3382.0
1754,USD,38,3382.0
1067,CAD,10,3380.0
172,EUR,20,3380.0
1075,EUR,10,3380.0
1075,USD,10,3380.0
1047,USD,10,3380.0
1654,CAD,13,3379.869873046875
183,EUR,31,3379.0
1172,EUR,8,3376.0
965,GBP,12,3372.0
532,EUR,13,3367.0
328,USD,13,3367.0
956,AUD,17,3366.0
956,EUR,17,3366.0
1038,USD,18,3364.1998901367188
982,USD,18,3364.1998901367188
1140,AUD,7,3363.5
1556,CAD,12,3360.0
1550,CAD,12,3360.0
251,CAD,7,3360.0
251,EUR,7,3360.0
1532,GBP,12,3360.0
1245,USD,20,3360.0
1955,EUR,12,3359.8798828125
1925,USD,12,3359.8798828125
2082,USD,24,3359.7601318359375
1619,EUR,56,3359.4400939941406
21,EUR,25,3350.0
522,EUR,12,3348.0
480,EUR,12,3348.0
522,GBP,12,3348.0
1502,EUR,14,3346.0
1492,GBP,14,3346.0
674,GBP,16,3344.0
102,CAD,29,3335.0
2061,AUD,5,3329.7000122070312
1995,AUD,5,3329.7000122070312
2067,CAD,5,3329.7000122070312
1995,GBP,5,3329.7000122070312
204,EUR,3,3327.0
1219,GBP,5,3325.0
1302,USD,35,3325.0
2000,USD,35,3324.6499252319336
1546,AUD,11,3322.0
1528,CAD,11,3322.0
1110,EUR,11,3322.0
1546,GBP,11,3322.0
1110,USD,11,3322.0
1008,USD,18,3321.0
2128,AUD,2,3300.0
2176,CAD,2,3300.0
2140,CAD,2,3300.0
2140,EUR,2,3300.0
2182,EUR,2,3300.0
2170,GBP,2,3300.0
2128,GBP,2,3300.0
191,USD,50,3300.0
158,CAD,3,3299.969970703125
144,AUD,11,3299.889892578125
1900,EUR,11,3299.889892578125
1978,USD,11,3299.889892578125
87,CAD,33,3299.6699295043945
176,EUR,26,3299.4000396728516
343,AUD,3,3297.0
216,USD,6,3294.0
305,EUR,10,3290.0
280,GBP,10,3290.0
285,USD,10,3290.0
254,USD,10,3290.0
153,CAD,7,3289.790008544922
1559,CAD,11,3289.0
326,CAD,11,3289.0
1430,CAD,11,3289.0
640,EUR,11,3289.0
606,EUR,11,3289.0
1559,EUR,11,3289.0
226,USD,11,3289.0
1174,USD,8,3288.0
1198,USD,8,3288.0
1580,AUD,15,3285.0
1625,AUD,15,3285.0
675,EUR,15,3285.0
1139,AUD,10,3280.0
1313,EUR,16,3280.0
1199,GBP,8,3280.0
1151,GBP,8,3280.0
489,AUD,4,3276.0
517,CAD,4,3276.0
57,CAD,21,3276.0
489,EUR,4,3276.0
1195,GBP,5,3275.0
1147,GBP,5,3275.0
243,EUR,8,3272.0
1748,EUR,30,3270.0
1751,USD,30,3270.0
1746,USD,30,3270.0
499,USD,33,3267.0
513,USD,33,3267.0
13,USD,42,3262.560012817383
35,USD,34,3262.2998962402344
379,EUR,10,3260.0
111,AUD,13,3249.870071411133
44,EUR,14,3248.0
278,CAD,9,3240.0
2069,USD,18,3239.820098876953
95,GBP,48,3235.2000732421875
1084,AUD,5,3230.0
596,EUR,17,3230.0
1084,EUR,5,3230.0
1213,EUR,19,3230.0
548,EUR,17,3230.0
1080,EUR,5,3230.0
572,GBP,17,3230.0
118,GBP,19,3229.810104370117
313,GBP,12,3228.0
329,GBP,12,3228.0
1112,GBP,5,3225.0
663,EUR,13,3224.0
1452,AUD,11,3223.0
1095,CAD,9,3222.0
1079,EUR,9,3222.0
1087,USD,9,3222.0
2337,USD,14,3219.860076904297
1428,CAD,12,3216.0
22,USD,24,3216.0
617,AUD,7,3213.0
581,CAD,7,3213.0
605,EUR,7,3213.0
569,GBP,7,3213.0
1507,CAD,12,3204.0
1477,EUR,12,3204.0
1441,CAD,16,3200.0
1204,GBP,2,3200.0
1897,CAD,1,3199.989990234375
1933,EUR,1,3199.989990234375
1939,EUR,1,3199.989990234375
1939,GBP,1,3199.989990234375
1963,GBP,1,3199.989990234375
1996,USD,16,3199.840087890625
2360,USD,16,3199.840087890625
2020,USD,16,3199.840087890625
1850,AUD,2,3199.800048828125
1850,USD,2,3199.800048828125
24,GBP,16,3198.39990234375
26,GBP,16,3198.39990234375
1880,AUD,2,3198.0
1830,GBP,2,3198.0
219,EUR,4,3196.0
1566,AUD,12,3192.0
1238,CAD,19,3192.0
261,USD,8,3192.0
1218,CAD,5,3190.0
1006,EUR,11,3190.0
1466,GBP,11,3190.0
950,USD,11,3190.0
1006,USD,11,3190.0
301,USD,10,3190.0
333,USD,10,3190.0
1613,GBP,29,3189.7099380493164
1731,USD,44,3187.7998657226562
190,USD,56,3186.4000854492188
161,CAD,2,3184.39990234375
1552,CAD,8,3184.0
1454,GBP,16,3184.0
1645,GBP,55,3183.400058746338
1790,USD,74,3182.0
2369,USD,5,3179.949951171875
2318,USD,5,3179.949951171875
2383,USD,5,3179.949951171875
2238,USD,5,3179.949951171875
2246,USD,5,3179.949951171875
968,EUR,17,3177.2998962402344
1408,GBP,6,3174.0
1040,EUR,16,3168.0
1012,EUR,16,3168.0
2112,AUD,4,3164.0
1157,CAD,2,3160.0
1205,GBP,2,3160.0
997,USD,16,3150.39990234375
136,GBP,9,3149.5501098632812
710,USD,26,3146.0
1108,AUD,5,3145.0
1138,EUR,8,3135.199951171875
1044,AUD,5,3135.0
1052,AUD,5,3135.0
1632,USD,174,3130.2599601745605
2168,USD,21,3129.0
653,USD,23,3128.0
1206,CAD,2,3120.0
1158,CAD,2,3120.0
1504,EUR,15,3120.0
2136,GBP,7,3115.0
361,CAD,8,3112.0
1492,EUR,13,3107.0
1502,GBP,13,3107.0
167,USD,45,3105.0
93,GBP,46,3100.4000701904297
1539,AUD,10,3100.0
1557,GBP,10,3100.0
2491,USD,124,3098.7599716186523
2143,USD,19,3097.0
1500,EUR,24,3096.0
169,EUR,26,3094.0
1021,EUR,11,3091.0
993,USD,11,3091.0
1224,AUD,3,3090.0
330,CAD,10,3090.0
330,GBP,10,3090.0
1636,USD,244,3089.0399627685547
677,USD,39,3081.0
1461,AUD,10,3080.0
1722,USD,55,3080.0
124,CAD,11,3079.889892578125
1907,EUR,11,3079.889892578125
1961,USD,11,3079.889892578125
2082,EUR,22,3079.7801208496094
2022,USD,22,3079.7801208496094
446,AUD,14,3079.2999572753906
1616,GBP,54,3077.460090637207
61,AUD,17,3077.0
1314,EUR,15,3075.0
1313,GBP,15,3075.0
1414,GBP,12,3072.0
1640,USD,134,3067.2599182128906
1578,AUD,14,3066.0
349,CAD,8,3064.0
370,EUR,8,3063.60009765625
392,GBP,8,3063.60009765625
1547,AUD,12,3060.0
30,EUR,12,3060.0
33,EUR,12,3060.0
1652,AUD,17,3059.830093383789
2045,USD,17,3059.830093383789
116,EUR,18,3059.820098876953
1637,USD,170,3058.299961090088
534,GBP,22,3058.0
561,USD,22,3058.0
585,USD,22,3058.0
1137,USD,7,3053.4000854492188
1784,USD,71,3053.0
1791,USD,71,3053.0
273,EUR,9,3051.0
2311,USD,9,3051.0
2098,AUD,6,3048.0
2088,CAD,6,3048.0
1051,EUR,9,3042.0
1055,GBP,9,3042.0
608,CAD,16,3040.0
1191,GBP,19,3040.0
1159,GBP,2,3040.0
713,USD,19,3040.0
1159,USD,2,3040.0
1611,AUD,19,3039.810104370117
1601,CAD,19,3039.810104370117
400,AUD,4,3032.0
408,GBP,4,3032.0
1237,USD,17,3026.0
642,USD,19,3021.0
718,USD,19,3021.0
43,EUR,13,3016.0
1710,USD,43,3015.5898818969727
641,CAD,12,3012.0
128,AUD,21,3011.399871826172
127,EUR,21,3011.399871826172
1467,AUD,10,3010.0
1775,USD,70,3010.0
2385,EUR,7,3009.929931640625
2371,USD,7,3009.929931640625
1032,EUR,16,3008.0
1118,EUR,9,3006.0
999,GBP,13,3003.0
707,USD,33,3003.0
1176,EUR,3,3000.0
1469,GBP,15,3000.0
884,USD,20,3000.0
143,AUD,10,2999.89990234375
141,CAD,10,2999.89990234375
1972,EUR,10,2999.89990234375
2373,EUR,10,2999.89990234375
141,GBP,10,2999.89990234375
1942,USD,10,2999.89990234375
2050,EUR,15,2999.850082397461
92,CAD,20,2999.8001098632812
1856,CAD,3,2999.7000732421875
1861,GBP,3,2999.7000732421875
1866,USD,3,2999.7000732421875
83,EUR,30,2999.699935913086
2065,USD,30,2999.699935913086
49,CAD,15,2999.249954223633
1226,AUD,3,2997.0
1153,CAD,3,2997.0
554,EUR,3,2997.0
625,EUR,3,2997.0
1881,GBP,3,2997.0
1153,GBP,3,2997.0
602,GBP,3,2997.0
590,GBP,3,2997.0
1886,GBP,3,2997.0
554,GBP,3,2997.0
1886,USD,3,2997.0
198,EUR,5,2995.0
413,GBP,5,2995.0
230,USD,5,2995.0
208,USD,5,2995.0
568,CAD,6,2994.0
580,GBP,6,2994.0
1154,GBP,3,2994.0
1475,CAD,13,2990.0
558,EUR,10,2990.0
570,GBP,10,2990.0
1048,CAD,7,2989.0
1126,EUR,9,2988.0
2141,AUD,4,2983.9599609375
2123,AUD,4,2983.9599609375
2129,CAD,4,2983.9599609375
686,USD,20,2980.0
567,GBP,13,2977.0
1293,EUR,5,2975.0
1542,CAD,9,2970.0
1190,USD,18,2970.0
1166,USD,18,2970.0
1003,USD,18,2970.0
418,CAD,11,2969.4501342773438
18,CAD,27,2968.649917602539
1725,USD,53,2968.0
654,EUR,23,2967.0
1470,EUR,23,2967.0
1779,USD,69,2967.0
654,USD,23,2967.0
95,EUR,44,2965.600067138672
1571,GBP,52,2963.4800872802734
259,CAD,9,2961.0
337,GBP,9,2961.0
267,USD,9,2961.0
272,USD,9,2961.0
974,USD,20,2960.0
1503,GBP,11,2959.0
1905,AUD,6,2958.0
1917,CAD,6,2958.0
1935,CAD,6,2958.0
1947,CAD,6,2958.0
1947,GBP,6,2958.0
1971,GBP,6,2958.0
1977,GBP,6,2958.0
705,USD,34,2958.0
955,EUR,15,2953.4999084472656
1025,USD,15,2953.4999084472656
1595,USD,129,2952.8099212646484
1123,CAD,9,2952.0
322,CAD,8,2952.0
1643,EUR,51,2951.880054473877
1451,CAD,11,2948.0
1545,CAD,11,2948.0
21,USD,22,2948.0
949,USD,11,2948.0
1267,USD,59,2947.6399459838867
2006,USD,31,2944.6899337768555
2018,USD,31,2944.6899337768555
1749,EUR,27,2943.0
1073,AUD,5,2940.0
1049,CAD,5,2940.0
1069,EUR,5,2940.0
1061,EUR,5,2940.0
1992,EUR,21,2939.7901153564453
2034,USD,21,2939.7901153564453
2010,USD,21,2939.7901153564453
1250,USD,49,2939.510082244873
415,GBP,9,2934.0
245,USD,6,2934.0
1566,GBP,11,2926.0
108,CAD,22,2925.7801208496094
706,USD,37,2923.0
992,EUR,10,2900.0
1034,EUR,10,2900.0
978,GBP,10,2900.0
709,USD,25,2900.0
2035,USD,29,2899.7099380493164
63,CAD,16,2896.0
116,GBP,17,2889.830093383789
1516,AUD,10,2880.0
99,AUD,24,2880.0
1506,CAD,10,2880.0
252,EUR,8,2880.0
1164,GBP,16,2880.0
1647,CAD,16,2879.840087890625
1991,GBP,16,2879.840087890625
2063,USD,16,2879.840087890625
1651,AUD,18,2879.820098876953
1656,CAD,18,2879.820098876953
1574,GBP,48,2879.5200805664062
67,USD,112,2877.280059814453
1130,GBP,9,2871.0
469,USD,29,2871.0
1512,GBP,12,2868.0
915,USD,16,2864.0
689,USD,18,2862.0
2512,EUR,22,2859.7801208496094
1980,USD,22,2859.7801208496094
886,USD,19,2850.0
596,USD,15,2850.0
2060,USD,30,2849.699935913086
2024,USD,30,2849.699935913086
521,GBP,11,2849.0
1577,AUD,13,2847.0
75,EUR,75,2846.250057220459
199,USD,5,2845.0
1592,USD,158,2842.41996383667
1077,EUR,5,2840.0
1630,USD,124,2838.3599243164062
1464,GBP,11,2838.0
986,USD,22,2838.0
944,USD,22,2838.0
1797,USD,66,2838.0
857,USD,22,2838.0
537,USD,22,2838.0
1745,CAD,26,2834.0
562,USD,26,2834.0
2089,GBP,11,2832.5
1621,USD,218,2831.8199501037598
2138,USD,19,2831.0
1169,USD,5,2830.0
1037,USD,15,2827.5
1078,GBP,9,2826.0
1543,EUR,7,2814.0
1525,GBP,7,2814.0
57,AUD,18,2808.0
1062,CAD,9,2808.0
1166,EUR,17,2805.0
947,USD,17,2805.0
968,AUD,15,2803.4999084472656
1568,AUD,10,2800.0
2481,CAD,8,2800.0
132,GBP,14,2800.0
1955,GBP,10,2799.89990234375
1943,USD,10,2799.89990234375
1931,USD,10,2799.89990234375
2080,EUR,14,2799.860076904297
1984,GBP,14,2799.860076904297
2070,USD,20,2799.8001098632812
1987,USD,28,2799.719940185547
1993,USD,28,2799.719940185547
2005,USD,28,2799.719940185547
135,GBP,8,2799.60009765625
375,AUD,4,2796.0
541,AUD,4,2796.0
397,CAD,4,2796.0
201,EUR,4,2796.0
541,EUR,4,2796.0
411,EUR,4,2796.0
589,GBP,4,2796.0
363,GBP,4,2796.0
456,AUD,5,2795.0
1479,AUD,9,2790.0
508,GBP,10,2790.0
480,GBP,10,2790.0
466,USD,10,2790.0
1678,USD,165,2786.849899291992
314,GBP,9,2781.0
1600,EUR,48,2778.2400512695312
1041,EUR,12,2772.0
184,EUR,28,2772.0
511,USD,28,2772.0
994,USD,15,2767.5
547,AUD,11,2761.0
1223,AUD,6,2760.0
1495,EUR,12,2760.0
2370,USD,6,2759.93994140625
2405,USD,6,2759.93994140625
2265,USD,12,2759.8800659179688
458,AUD,12,2758.7999267578125
628,CAD,6,2754.0
1792,USD,64,2752.0
664,EUR,12,2748.0
1082,CAD,9,2736.0
1582,USD,152,2734.479965209961
2512,GBP,21,2729.7901153564453
740,EUR,11,2728.0
1759,EUR,26,2727.1399841308594
1327,USD,58,2725.420097351074
1606,CAD,17,2719.830093383789
1729,USD,35,2718.8000106811523
1528,AUD,9,2718.0
716,EUR,13,2717.0
2271,USD,8,2712.0
1456,CAD,9,2709.0
1480,EUR,21,2709.0
1510,EUR,21,2709.0
1628,USD,195,2708.550066947937
178,USD,41,2706.0
1051,AUD,8,2704.0
1075,CAD,8,2704.0
1059,EUR,8,2704.0
1055,EUR,8,2704.0
1063,GBP,8,2704.0
1478,GBP,9,2700.0
1936,GBP,9,2699.909912109375
1960,USD,9,2699.909912109375
1954,USD,9,2699.909912109375
212,USD,10,2698.9999389648438
1934,AUD,3,2697.0
1898,GBP,3,2697.0
1976,GBP,3,2697.0
647,USD,31,2697.0
1964,USD,3,2697.0
353,AUD,7,2694.2999572753906
1523,CAD,9,2691.0
594,GBP,9,2691.0
1551,GBP,9,2691.0
558,GBP,9,2691.0
629,USD,9,2691.0
310,USD,9,2691.0
351,EUR,8,2688.0
1238,USD,16,2688.0
1727,USD,48,2688.0
34,EUR,28,2686.5999145507812
2304,USD,10,2685.0
2162,EUR,18,2682.0
2186,USD,18,2682.0
398,AUD,7,2680.6500854492188
382,EUR,7,2680.6500854492188
949,CAD,10,2680.0
1563,CAD,10,2680.0
184,GBP,27,2673.0
525,USD,27,2673.0
1517,CAD,10,2670.0
1517,GBP,10,2670.0
281,EUR,3,2667.0
1312,GBP,13,2665.0
1713,USD,38,2664.939895629883
988,USD,18,2664.0
2055,AUD,4,2663.760009765625
2049,AUD,4,2663.760009765625
1995,CAD,4,2663.760009765625
1983,EUR,4,2663.760009765625
1995,EUR,4,2663.760009765625
681,EUR,22,2662.0
1755,USD,41,2660.900062561035
1540,CAD,7,2660.0
106,GBP,20,2659.8001098632812
1094,CAD,8,2656.0
1122,EUR,8,2656.0
1887,AUD,1,2652.0
1837,AUD,1,2652.0
1887,CAD,1,2652.0
1842,EUR,1,2652.0
742,GBP,26,2652.0
1882,GBP,1,2652.0
1586,USD,209,2645.939968109131
1442,CAD,5,2645.0
263,GBP,5,2645.0
481,CAD,19,2641.0
1542,AUD,8,2640.0
1560,AUD,8,2640.0
1161,CAD,3,2640.0
1524,CAD,8,2640.0
1560,CAD,8,2640.0
1003,GBP,16,2640.0
339,GBP,3,2639.7000732421875
1435,CAD,9,2637.0
1240,EUR,3,2634.0
1240,GBP,3,2634.0
2091,CAD,3,2632.5
272,GBP,8,2632.0
1822,USD,82,2624.0
1817,USD,82,2624.0
1147,EUR,4,2620.0
179,CAD,22,2618.0
177,USD,46,2617.4000701904297
1125,GBP,6,2617.2000732421875
1024,EUR,14,2616.5999145507812
1038,GBP,14,2616.5999145507812
954,USD,14,2616.5999145507812
1455,AUD,9,2610.0
1020,EUR,9,2610.0
992,USD,9,2610.0
1650,AUD,9,2609.909912109375
358,AUD,8,2608.0
395,GBP,8,2608.0
490,CAD,3,2607.0
319,CAD,3,2607.0
462,GBP,3,2607.0
1458,CAD,13,2600.0
130,CAD,13,2600.0
130,EUR,13,2600.0
131,GBP,13,2600.0
959,USD,13,2600.0
2026,CAD,13,2599.870071411133
2044,GBP,13,2599.870071411133
2026,USD,13,2599.870071411133
2080,USD,13,2599.870071411133
2388,USD,13,2599.870071411133
1938,USD,20,2599.8001098632812
2083,USD,26,2599.739944458008
1999,USD,26,2599.739944458008
368,AUD,2,2598.0
390,CAD,2,2598.0
396,GBP,2,2598.0
174,EUR,20,2597.9998779296875
1710,EUR,37,2594.809898376465
1708,USD,37,2594.809898376465
1717,USD,37,2594.809898376465
1516,GBP,9,2592.0
1823,USD,81,2592.0
465,AUD,10,2590.0
1420,CAD,13,2587.0
1080,CAD,4,2584.0
1022,EUR,14,2583.0
1464,AUD,10,2580.0
1186,AUD,3,2580.0
854,USD,20,2580.0
512,USD,20,2580.0
2385,GBP,6,2579.93994140625
1106,EUR,8,2576.0
2109,CAD,10,2575.0
257,USD,6,2574.0
270,USD,6,2574.0
68,USD,100,2569.0000534057617
1234,EUR,3,2568.0
1241,GBP,3,2568.0
1300,GBP,27,2565.0
1104,EUR,6,2562.0
1575,GBP,42,2561.5800704956055
93,EUR,38,2561.2000579833984
1215,CAD,16,2560.0
955,USD,13,2559.699920654297
42,CAD,11,2552.0
44,GBP,11,2552.0
45,GBP,11,2552.0
1218,GBP,4,2552.0
333,GBP,8,2552.0
32,CAD,10,2550.0
1187,CAD,3,2550.0
1211,EUR,3,2550.0
118,AUD,15,2549.850082397461
117,EUR,15,2549.850082397461
728,GBP,13,2548.0
20,USD,19,2546.0
355,EUR,7,2544.5
2254,CAD,4,2543.9599609375
2254,USD,4,2543.9599609375
971,CAD,11,2541.0
2093,AUD,5,2540.0
2108,CAD,5,2540.0
189,GBP,20,2538.000030517578
1587,USD,141,2536.589967727661
2162,USD,17,2533.0
2174,USD,17,2533.0
1148,EUR,6,2532.0
1495,AUD,11,2530.0
1515,AUD,11,2530.0
1410,GBP,11,2530.0
1603,GBP,23,2529.769950866699
453,AUD,11,2528.899932861328
1239,USD,16,2528.0
1638,USD,182,2527.980062484741
265,EUR,7,2520.0
516,USD,28,2520.0
123,AUD,9,2519.909912109375
2027,EUR,14,2519.860076904297
2069,EUR,14,2519.860076904297
2016,CAD,18,2519.820098876953
2070,EUR,18,2519.820098876953
1591,USD,199,2519.3399696350098
1471,GBP,11,2519.0
1305,EUR,37,2516.0
533,CAD,9,2511.0
466,EUR,9,2511.0
311,USD,9,2511.0
703,CAD,12,2508.0
1052,GBP,4,2508.0
703,GBP,12,2508.0
510,CAD,14,2506.0
468,EUR,14,2506.0
1083,GBP,7,2506.0
916,USD,14,2506.0
1583,USD,180,2500.2000617980957
308,CAD,5,2500.0
138,AUD,5,2499.949951171875
139,CAD,5,2499.949951171875
137,CAD,5,2499.949951171875
140,GBP,5,2499.949951171875
112,AUD,10,2499.9000549316406
113,AUD,10,2499.9000549316406
2059,USD,25,2499.7499465942383
634,AUD,1,2499.0
552,AUD,1,2499.0
600,CAD,1,2499.0
1054,AUD,8,2496.0
1046,GBP,8,2496.0
1514,GBP,12,2496.0
650,USD,32,2496.0
708,USD,32,2496.0
616,CAD,5,2495.0
544,CAD,5,2495.0
556,CAD,5,2495.0
604,EUR,5,2495.0
325,GBP,5,2495.0
293,GBP,5,2495.0
486,USD,36,2484.0
1767,USD,73,2482.0
1557,CAD,8,2480.0
740,GBP,10,2480.0
505,EUR,4,2476.0
631,CAD,13,2470.0
560,EUR,13,2470.0
1301,USD,26,2470.0
1920,USD,19,2469.810104370117
2078,USD,26,2469.739944458008
1198,CAD,6,2466.0
1953,AUD,5,2465.0
1953,EUR,5,2465.0
1965,GBP,5,2465.0
1941,GBP,5,2465.0
1959,USD,5,2465.0
1760,EUR,26,2464.800079345703
1461,CAD,8,2464.0
1619,AUD,41,2459.5900688171387
1468,AUD,13,2457.0
1423,CAD,13,2457.0
475,CAD,3,2457.0
475,EUR,3,2457.0
517,GBP,3,2457.0
986,EUR,19,2451.0
484,USD,19,2451.0
1014,USD,19,2451.0
1789,USD,57,2451.0
953,CAD,13,2450.5
967,GBP,13,2450.5
1277,USD,47,2450.110050201416
133,AUD,7,2449.6500854492188
177,EUR,43,2446.700065612793
1004,GBP,13,2444.0
127,CAD,17,2437.7998962402344
651,USD,21,2436.0
418,AUD,9,2429.5501098632812
313,EUR,9,2421.0
2288,EUR,9,2416.5
2264,USD,9,2416.5
1005,AUD,9,2412.0
1561,CAD,6,2412.0
1033,EUR,9,2412.0
22,EUR,18,2412.0
1581,CAD,11,2409.0
1261,USD,65,2404.350109100342
1487,CAD,9,2403.0
1487,EUR,9,2403.0
1136,EUR,5,2402.5
1424,CAD,12,2400.0
1001,EUR,12,2400.0
1015,EUR,12,2400.0
1191,USD,15,2400.0
2351,GBP,6,2399.93994140625
2372,USD,6,2399.93994140625
1924,CAD,8,2399.919921875
1936,EUR,8,2399.919921875
2366,EUR,8,2399.919921875
1966,USD,8,2399.919921875
2373,USD,8,2399.919921875
2359,USD,8,2399.919921875
2408,USD,8,2399.919921875
2020,EUR,12,2399.8800659179688
2068,USD,12,2399.8800659179688
2409,USD,12,2399.8800659179688
1619,GBP,40,2399.600067138672
47,AUD,16,2399.199951171875
27,CAD,12,2398.7999267578125
952,EUR,13,2398.5
1684,USD,142,2398.379913330078
183,CAD,22,2398.0
1745,EUR,22,2398.0
610,EUR,22,2398.0
203,GBP,3,2397.0
1360,USD,51,2396.4900856018066
371,AUD,4,2396.0
365,AUD,4,2396.0
214,AUD,4,2396.0
407,CAD,4,2396.0
383,CAD,4,2396.0
237,USD,4,2396.0
1690,USD,141,2395.589967727661
1530,GBP,9,2394.0
1472,EUR,10,2390.0
1534,CAD,6,2388.0
1714,EUR,34,2384.419906616211
2144,USD,16,2384.0
1295,CAD,4,2380.0
2052,AUD,17,2379.830093383789
2064,CAD,17,2379.830093383789
1026,EUR,12,2376.0
536,USD,24,2376.0
2030,USD,25,2374.7499465942383
2335,CAD,7,2373.0
2231,CAD,7,2373.0
2215,EUR,7,2373.0
2207,GBP,7,2373.0
2231,USD,7,2373.0
714,EUR,15,2370.0
1811,USD,74,2368.0
643,CAD,14,2366.0
1067,GBP,7,2366.0
1795,USD,55,2365.0
534,USD,17,2363.0
97,EUR,35,2359.0000534057617
94,GBP,35,2359.0000534057617
1053,CAD,4,2352.0
1065,EUR,4,2352.0
1142,GBP,6,2351.3999633789062
1138,GBP,6,2351.3999633789062
155,AUD,5,2349.8500061035156
723,EUR,23,2346.0
665,USD,23,2346.0
472,USD,34,2346.0
1702,USD,138,2344.6199684143066
2175,EUR,18,2338.1998901367188
2151,USD,18,2338.1998901367188
2145,USD,18,2338.1998901367188
1118,CAD,7,2338.0
1118,GBP,7,2338.0
